Date,Group,Female ID,Female state next day,Male change ,Conception period
9/21/07,Gn,Mixu,Inactive,No change,Yes
9/21/07,Gn,Pinc,Inactive,No change,Yes
9/21/07,Gn,Prin,Inactive,No change,Yes
9/21/07,Gn,Ratc,Inactive,No change,Yes
9/21/07,Gn,Spla,Inactive,No change,Yes
9/21/07,Gn,Tang,Inactive,No change,Yes
9/21/07,Gn,Tap,Inactive,No change,Yes
9/21/07,Gn,Tux,Inactive,No change,Yes
9/21/07,Gn,Wag,Inactive,No change,Yes
9/21/07,Gn,Wren,Inactive,No change,Yes
9/21/07,Twn,Ambe,Inactive,Increase,No
9/21/07,Twn,Anni,Inactive,Increase,No
9/21/07,Twn,Diam,Inactive,Increase,No
9/21/07,Twn,Didg,Inactive,Increase,No
9/21/07,Twn,Kipp,Inactive,Increase,No
9/21/07,Twn,Kitt,Inactive,Increase,No
9/21/07,Twn,Peta,Inactive,Increase,No
9/25/07,Gs,Adel,Inactive,No change,No
9/25/07,Gs,Agnes,Inactive,No change,No
9/25/07,Gs,Angle,Inactive,No change,No
9/25/07,Gs,AnnG,Inactive,No change,No
9/25/07,Gs,Bb,Inactive,No change,No
9/25/07,Gs,Ci,Inactive,No change,No
9/25/07,Gs,Dina,Inactive,No change,No
9/25/07,Gs,Flat,Inactive,No change,No
9/25/07,Gs,Geor,Inactive,No change,No
9/25/07,Gs,Gigi,Inactive,No change,No
9/25/07,Gs,Jig,Inactive,No change,No
9/25/07,Gs,Lily,Inactive,No change,No
9/25/07,Gs,Lucy,Inactive,No change,No
9/25/07,Gs,NS,Inactive,No change,No
9/25/07,Gs,OO7,Inactive,No change,No
9/25/07,Gs,Pody,Inactive,No change,No
9/25/07,Gs,Puzz,Inactive,No change,No
9/25/07,Gs,Soft,Inactive,No change,No
9/27/07,Tws,Arte,Inactive,No change,Yes
9/27/07,Tws,Bif,Inactive,No change,Yes
9/27/07,Tws,Bil,Inactive,No change,Yes
9/27/07,Tws,Blaz,Inactive,No change,Yes
9/27/07,Tws,Bonn,Inactive,No change,Yes
9/27/07,Tws,Bow,Inactive,No change,Yes
9/27/07,Tws,Dixi,Inactive,No change,Yes
9/27/07,Tws,Elle,Inactive,No change,Yes
9/27/07,Tws,Flet,Inactive,No change,Yes
9/27/07,Tws,Gaun,Inactive,No change,Yes
9/27/07,Tws,KK,Inactive,No change,Yes
9/27/07,Tws,Kami,Inactive,No change,Yes
9/27/07,Tws,Pans,Inactive,No change,Yes
9/27/07,Tws,Quan,Inactive,No change,Yes
9/27/07,Tws,Sauc,Inactive,No change,Yes
9/27/07,Tws,Twin,Inactive,No change,Yes
9/28/07,Gn,DJ,Inactive,No change,Yes
9/28/07,Gn,Daff,Inactive,No change,Yes
9/28/07,Gn,Derb,Inactive,No change,Yes
9/28/07,Gn,Desd,Inactive,No change,Yes
9/28/07,Gn,Ding,Inactive,No change,Yes
9/28/07,Gn,Mixu,Inactive,No change,Yes
9/28/07,Gn,Pinc,Inactive,No change,Yes
9/28/07,Gn,Prin,Inactive,No change,Yes
9/28/07,Gn,Ratc,Inactive,No change,Yes
9/28/07,Gn,Spik,Inactive,No change,Yes
9/28/07,Gn,Spla,Inactive,No change,Yes
9/28/07,Gn,Tang,Inactive,No change,Yes
9/28/07,Gn,Tap,Inactive,No change,Yes
9/28/07,Gn,Tux,Inactive,No change,Yes
9/28/07,Gn,Wag,Inactive,No change,Yes
9/28/07,Gn,Wren,Inactive,No change,Yes
9/28/07,Twn,Ambe,Inactive,No change,No
9/28/07,Twn,Anni,Inactive,No change,No
9/28/07,Twn,Diam,Inactive,No change,No
9/28/07,Twn,Didg,Inactive,No change,No
9/28/07,Twn,Kipp,Inactive,No change,No
9/28/07,Twn,Kitt,Inactive,No change,No
9/28/07,Twn,Peta,Inactive,No change,No
10/2/07,Gs,Adel,Inactive,No change,No
10/2/07,Gs,Agnes,Inactive,No change,No
10/2/07,Gs,Angle,Inactive,No change,No
10/2/07,Gs,AnnG,Inactive,No change,No
10/2/07,Gs,Bb,Inactive,No change,No
10/2/07,Gs,Ci,Inactive,No change,No
10/2/07,Gs,Dina,Active,No change,No
10/2/07,Gs,Flat,Inactive,No change,No
10/2/07,Gs,Geor,Inactive,No change,No
10/2/07,Gs,Gigi,Inactive,No change,No
10/2/07,Gs,Jig,Inactive,No change,No
10/2/07,Gs,Lily,Inactive,No change,No
10/2/07,Gs,Lond,Inactive,No change,No
10/2/07,Gs,Lucy,Inactive,No change,No
10/2/07,Gs,NS,Inactive,No change,No
10/2/07,Gs,OO7,Inactive,No change,No
10/2/07,Gs,Pody,Inactive,No change,No
10/2/07,Gs,Puzz,Inactive,No change,No
10/2/07,Gs,Soft,Inactive,No change,No
10/4/07,Tws,Arte,Inactive,No change,Yes
10/4/07,Tws,Bif,Inactive,No change,Yes
10/4/07,Tws,Bil,Inactive,No change,Yes
10/4/07,Tws,Blaz,Inactive,No change,Yes
10/4/07,Tws,Bonn,Inactive,No change,Yes
10/4/07,Tws,Bow,Inactive,No change,Yes
10/4/07,Tws,Dixi,Inactive,No change,Yes
10/4/07,Tws,Elle,Inactive,No change,Yes
10/4/07,Tws,Flet,Inactive,No change,Yes
10/4/07,Tws,Gaun,Inactive,No change,Yes
10/4/07,Tws,KK,Inactive,No change,Yes
10/4/07,Tws,Kami,Inactive,No change,Yes
10/4/07,Tws,Pans,Inactive,No change,Yes
10/4/07,Tws,Quan,Inactive,No change,Yes
10/4/07,Tws,Sauc,Inactive,No change,Yes
10/4/07,Tws,Twin,Inactive,No change,Yes
10/5/07,Gn,DJ,Inactive,No change,Yes
10/5/07,Gn,Derb,Inactive,No change,Yes
10/5/07,Gn,Desd,Active,No change,Yes
10/5/07,Gn,Ding,Inactive,No change,Yes
10/5/07,Gn,Mixu,Inactive,No change,Yes
10/5/07,Gn,Pinc,Inactive,No change,Yes
10/5/07,Gn,Prin,Inactive,No change,Yes
10/5/07,Gn,Ratc,Inactive,No change,Yes
10/5/07,Gn,Spik,Inactive,No change,Yes
10/5/07,Gn,Spla,Inactive,No change,Yes
10/5/07,Gn,Tang,Inactive,No change,Yes
10/5/07,Gn,Tap,Inactive,No change,Yes
10/5/07,Gn,Wag,Inactive,No change,Yes
10/5/07,Gn,Wren,Inactive,No change,Yes
10/5/07,Twn,Ambe,Inactive,Increase,Yes
10/5/07,Twn,Anni,Inactive,Increase,Yes
10/5/07,Twn,Diam,Inactive,Increase,Yes
10/5/07,Twn,Didg,Inactive,Increase,Yes
10/5/07,Twn,Kipp,Inactive,Increase,Yes
10/5/07,Twn,Kitt,Inactive,Increase,Yes
10/5/07,Twn,Peta,Inactive,Increase,Yes
10/11/07,Gs,Adel,Inactive,No change,No
10/11/07,Gs,Agnes,Inactive,No change,No
10/11/07,Gs,Angle,Inactive,No change,No
10/11/07,Gs,AnnG,Inactive,No change,No
10/11/07,Gs,Bb,Inactive,No change,No
10/11/07,Gs,Ci,Inactive,No change,No
10/11/07,Gs,Dina,Inactive,No change,No
10/11/07,Gs,Flat,Inactive,No change,No
10/11/07,Gs,Geor,Inactive,No change,No
10/11/07,Gs,Gigi,Inactive,No change,No
10/11/07,Gs,Jig,Inactive,No change,No
10/11/07,Gs,Lily,Inactive,No change,No
10/11/07,Gs,Lond,Inactive,No change,No
10/11/07,Gs,Lucy,Inactive,No change,No
10/11/07,Gs,NS,Inactive,No change,No
10/11/07,Gs,OO7,Inactive,No change,No
10/11/07,Gs,Pody,Inactive,No change,No
10/11/07,Gs,Puzz,Inactive,No change,No
10/11/07,Gs,Soft,Inactive,No change,No
10/11/07,Tws,Arte,Inactive,Decrease,Yes
10/11/07,Tws,Bif,Inactive,Decrease,Yes
10/11/07,Tws,Bil,Inactive,Decrease,Yes
10/11/07,Tws,Blaz,Inactive,Decrease,Yes
10/11/07,Tws,Bonn,Inactive,Decrease,Yes
10/11/07,Tws,Bow,Inactive,Decrease,Yes
10/11/07,Tws,Dixi,Inactive,Decrease,Yes
10/11/07,Tws,Elle,Inactive,Decrease,Yes
10/11/07,Tws,Flet,Inactive,Decrease,Yes
10/11/07,Tws,Gaun,Inactive,Decrease,Yes
10/11/07,Tws,KK,Inactive,Decrease,Yes
10/11/07,Tws,Kami,Inactive,Decrease,Yes
10/11/07,Tws,Pans,Inactive,Decrease,Yes
10/11/07,Tws,Quan,Inactive,Decrease,Yes
10/11/07,Tws,Sauc,Inactive,Decrease,Yes
10/11/07,Tws,Trim,Inactive,Decrease,Yes
10/11/07,Tws,Twin,Inactive,Decrease,Yes
10/12/07,Gn,DJ,Inactive,No change,Yes
10/12/07,Gn,Daff,Inactive,No change,Yes
10/12/07,Gn,Derb,Inactive,No change,Yes
10/12/07,Gn,Desd,Inactive,No change,Yes
10/12/07,Gn,Ding,Inactive,No change,Yes
10/12/07,Gn,Mixu,Inactive,No change,Yes
10/12/07,Gn,Pinc,Inactive,No change,Yes
10/12/07,Gn,Prin,Inactive,No change,Yes
10/12/07,Gn,Ratc,Inactive,No change,Yes
10/12/07,Gn,Spik,Inactive,No change,Yes
10/12/07,Gn,Spla,Inactive,No change,Yes
10/12/07,Gn,Tang,Inactive,No change,Yes
10/12/07,Gn,Tap,Inactive,No change,Yes
10/12/07,Gn,Tux,Inactive,No change,Yes
10/12/07,Gn,Wag,Inactive,No change,Yes
10/12/07,Gn,Wren,Inactive,No change,Yes
10/12/07,Twn,Ambe,Inactive,Decrease,Yes
10/12/07,Twn,Anni,Inactive,Decrease,Yes
10/12/07,Twn,Diam,Inactive,Decrease,Yes
10/12/07,Twn,Didg,Inactive,Decrease,Yes
10/12/07,Twn,Kipp,Inactive,Decrease,Yes
10/12/07,Twn,Kitt,Inactive,Decrease,Yes
10/12/07,Twn,Peta,Inactive,Decrease,Yes
10/18/07,Gs,Adel,Inactive,No change,No
10/18/07,Gs,Agnes,Inactive,No change,No
10/18/07,Gs,Angle,Inactive,No change,No
10/18/07,Gs,AnnG,Inactive,No change,No
10/18/07,Gs,Bb,Inactive,No change,No
10/18/07,Gs,Ci,Inactive,No change,No
10/18/07,Gs,Dina,Inactive,No change,No
10/18/07,Gs,Flat,Inactive,No change,No
10/18/07,Gs,Geor,Inactive,No change,No
10/18/07,Gs,Gigi,Inactive,No change,No
10/18/07,Gs,Jig,Inactive,No change,No
10/18/07,Gs,Lily,Inactive,No change,No
10/18/07,Gs,Lond,Inactive,No change,No
10/18/07,Gs,Lucy,Inactive,No change,No
10/18/07,Gs,NS,Inactive,No change,No
10/18/07,Gs,OO7,Inactive,No change,No
10/18/07,Gs,Pody,Inactive,No change,No
10/18/07,Gs,Puzz,Inactive,No change,No
10/18/07,Gs,Soft,Inactive,No change,No
10/18/07,Tws,Arte,Inactive,No change,Yes
10/18/07,Tws,Bif,Inactive,No change,Yes
10/18/07,Tws,Bil,Inactive,No change,Yes
10/18/07,Tws,Blaz,Inactive,No change,Yes
10/18/07,Tws,Bonn,Inactive,No change,Yes
10/18/07,Tws,Bow,Inactive,No change,Yes
10/18/07,Tws,Dixi,Inactive,No change,Yes
10/18/07,Tws,Elle,Inactive,No change,Yes
10/18/07,Tws,Flet,Inactive,No change,Yes
10/18/07,Tws,Gaun,Inactive,No change,Yes
10/18/07,Tws,KK,Inactive,No change,Yes
10/18/07,Tws,Kami,Inactive,No change,Yes
10/18/07,Tws,Pans,Inactive,No change,Yes
10/18/07,Tws,Quan,Inactive,No change,Yes
10/18/07,Tws,Sauc,Inactive,No change,Yes
10/18/07,Tws,Trim,Inactive,No change,Yes
10/18/07,Tws,Twin,Inactive,No change,Yes
10/19/07,Gn,DJ,Inactive,No change,Yes
10/19/07,Gn,Derb,Inactive,No change,Yes
10/19/07,Gn,Desd,Inactive,No change,Yes
10/19/07,Gn,Ding,Inactive,No change,Yes
10/19/07,Gn,Mixu,Inactive,No change,Yes
10/19/07,Gn,Pinc,Inactive,No change,Yes
10/19/07,Gn,Prin,Inactive,No change,Yes
10/19/07,Gn,Ratc,Inactive,No change,Yes
10/19/07,Gn,Spik,Inactive,No change,Yes
10/19/07,Gn,Spla,Inactive,No change,Yes
10/19/07,Gn,Tang,Inactive,No change,Yes
10/19/07,Gn,Tap,Inactive,No change,Yes
10/19/07,Gn,Wag,Inactive,No change,Yes
10/19/07,Gn,Wren,Inactive,No change,Yes
10/19/07,Twn,Ambe,Inactive,No change,Yes
10/19/07,Twn,Anni,Inactive,No change,Yes
10/19/07,Twn,Diam,Inactive,No change,Yes
10/19/07,Twn,Didg,Inactive,No change,Yes
10/19/07,Twn,Kipp,Inactive,No change,Yes
10/19/07,Twn,Kitt,Inactive,No change,Yes
10/19/07,Twn,Peta,Inactive,No change,Yes
10/25/07,Gs,Adel,Inactive,No change,No
10/25/07,Gs,Agnes,Inactive,No change,No
10/25/07,Gs,Angle,Inactive,No change,No
10/25/07,Gs,AnnG,Inactive,No change,No
10/25/07,Gs,Bb,Inactive,No change,No
10/25/07,Gs,Ci,Inactive,No change,No
10/25/07,Gs,Dina,Inactive,No change,No
10/25/07,Gs,Flat,Inactive,No change,No
10/25/07,Gs,Geor,Inactive,No change,No
10/25/07,Gs,Gigi,Inactive,No change,No
10/25/07,Gs,Jig,Inactive,No change,No
10/25/07,Gs,Lily,Inactive,No change,No
10/25/07,Gs,Lond,Inactive,No change,No
10/25/07,Gs,Lucy,Inactive,No change,No
10/25/07,Gs,NS,Inactive,No change,No
10/25/07,Gs,OO7,Inactive,No change,No
10/25/07,Gs,Pody,Inactive,No change,No
10/25/07,Gs,Puzz,Inactive,No change,No
10/25/07,Gs,Soft,Inactive,No change,No
10/25/07,Tws,Arte,Inactive,Decrease,Yes
10/25/07,Tws,Bif,Inactive,Decrease,Yes
10/25/07,Tws,Bil,Inactive,Decrease,Yes
10/25/07,Tws,Blaz,Inactive,Decrease,Yes
10/25/07,Tws,Bonn,Inactive,Decrease,Yes
10/25/07,Tws,Bow,Inactive,Decrease,Yes
10/25/07,Tws,Dixi,Inactive,Decrease,Yes
10/25/07,Tws,Elle,Inactive,Decrease,Yes
10/25/07,Tws,Flet,Inactive,Decrease,Yes
10/25/07,Tws,Gaun,Inactive,Decrease,Yes
10/25/07,Tws,KK,Inactive,Decrease,Yes
10/25/07,Tws,Kami,Inactive,Decrease,Yes
10/25/07,Tws,Pans,Inactive,Decrease,Yes
10/25/07,Tws,Quan,Inactive,Decrease,Yes
10/25/07,Tws,Sauc,Inactive,Decrease,Yes
10/25/07,Tws,Trim,Inactive,Decrease,Yes
10/26/07,Gn,DJ,Inactive,No change,Yes
10/26/07,Gn,Daff,Inactive,No change,Yes
10/26/07,Gn,Derb,Inactive,No change,Yes
10/26/07,Gn,Desd,Inactive,No change,Yes
10/26/07,Gn,Ding,Inactive,No change,Yes
10/26/07,Gn,Mixu,Inactive,No change,Yes
10/26/07,Gn,Prin,Inactive,No change,Yes
10/26/07,Gn,Ratc,Inactive,No change,Yes
10/26/07,Gn,Spik,Inactive,No change,Yes
10/26/07,Gn,Spla,Inactive,No change,Yes
10/26/07,Gn,Tang,Inactive,No change,Yes
10/26/07,Gn,Tap,Inactive,No change,Yes
10/26/07,Gn,Tux,Inactive,No change,Yes
10/26/07,Gn,Wag,Inactive,No change,Yes
10/26/07,Gn,Wren,Inactive,No change,Yes
10/26/07,Twn,Ambe,Inactive,Increase,Yes
10/26/07,Twn,Anni,Inactive,Increase,Yes
10/26/07,Twn,Diam,Inactive,Increase,Yes
10/26/07,Twn,Didg,Inactive,Increase,Yes
10/26/07,Twn,Kipp,Inactive,Increase,Yes
10/26/07,Twn,Kitt,Inactive,Increase,Yes
10/26/07,Twn,Peta,Inactive,Increase,Yes
11/1/07,Gs,Adel,Inactive,Decrease,No
11/1/07,Gs,Agnes,Inactive,Decrease,No
11/1/07,Gs,Angle,Inactive,Decrease,No
11/1/07,Gs,AnnG,Inactive,Decrease,No
11/1/07,Gs,Bb,Inactive,Decrease,No
11/1/07,Gs,Ci,Inactive,Decrease,No
11/1/07,Gs,Dina,Inactive,Decrease,No
11/1/07,Gs,Flat,Inactive,Decrease,No
11/1/07,Gs,Geor,Inactive,Decrease,No
11/1/07,Gs,Gigi,Inactive,Decrease,No
11/1/07,Gs,Jig,Inactive,Decrease,No
11/1/07,Gs,Lily,Inactive,Decrease,No
11/1/07,Gs,Lond,Inactive,Decrease,No
11/1/07,Gs,Lucy,Inactive,Decrease,No
11/1/07,Gs,NS,Inactive,Decrease,No
11/1/07,Gs,OO7,Inactive,Decrease,No
11/1/07,Gs,Pody,Inactive,Decrease,No
11/1/07,Gs,Puzz,Inactive,Decrease,No
11/1/07,Gs,Soft,Inactive,Decrease,No
11/1/07,Tws,Arte,Active,No change,Yes
11/1/07,Tws,Bif,Inactive,No change,Yes
11/1/07,Tws,Bil,Inactive,No change,Yes
11/1/07,Tws,Blaz,Inactive,No change,Yes
11/1/07,Tws,Bonn,Inactive,No change,Yes
11/1/07,Tws,Bow,Inactive,No change,Yes
11/1/07,Tws,Dixi,Inactive,No change,Yes
11/1/07,Tws,Elle,Inactive,No change,Yes
11/1/07,Tws,Flet,Inactive,No change,Yes
11/1/07,Tws,Gaun,Inactive,No change,Yes
11/1/07,Tws,KK,Inactive,No change,Yes
11/1/07,Tws,Kami,Active,No change,Yes
11/1/07,Tws,Pans,Inactive,No change,Yes
11/1/07,Tws,Quan,Inactive,No change,Yes
11/1/07,Tws,Sauc,Inactive,No change,Yes
11/1/07,Tws,Trim,Inactive,No change,Yes
11/1/07,Tws,Twin,Inactive,No change,Yes
11/2/07,Gn,DJ,Inactive,No change,Yes
11/2/07,Gn,Daff,Inactive,No change,Yes
11/2/07,Gn,Derb,Inactive,No change,Yes
11/2/07,Gn,Desd,Inactive,No change,Yes
11/2/07,Gn,Ding,Inactive,No change,Yes
11/2/07,Gn,Mixu,Inactive,No change,Yes
11/2/07,Gn,Pinc,Inactive,No change,Yes
11/2/07,Gn,Prin,Inactive,No change,Yes
11/2/07,Gn,Ratc,Inactive,No change,Yes
11/2/07,Gn,Spik,Inactive,No change,Yes
11/2/07,Gn,Spla,Inactive,No change,Yes
11/2/07,Gn,Tang,Inactive,No change,Yes
11/2/07,Gn,Tap,Inactive,No change,Yes
11/2/07,Gn,Tux,Inactive,No change,Yes
11/2/07,Gn,Wag,Inactive,No change,Yes
11/2/07,Gn,Wren,Inactive,No change,Yes
11/2/07,Twn,Ambe,Inactive,Decrease,Yes
11/2/07,Twn,Anni,Inactive,Decrease,Yes
11/2/07,Twn,Diam,Inactive,Decrease,Yes
11/2/07,Twn,Didg,Inactive,Decrease,Yes
11/2/07,Twn,Kipp,Inactive,Decrease,Yes
11/2/07,Twn,Kitt,Inactive,Decrease,Yes
11/2/07,Twn,Peta,Inactive,Decrease,Yes
11/8/07,Gs,Adel,Inactive,No change,No
11/8/07,Gs,Agnes,Inactive,No change,No
11/8/07,Gs,Angle,Inactive,No change,No
11/8/07,Gs,AnnG,Inactive,No change,No
11/8/07,Gs,Bb,Inactive,No change,No
11/8/07,Gs,Ci,Inactive,No change,No
11/8/07,Gs,Dina,Inactive,No change,No
11/8/07,Gs,Flat,Inactive,No change,No
11/8/07,Gs,Geor,Inactive,No change,No
11/8/07,Gs,Gigi,Inactive,No change,No
11/8/07,Gs,Jig,Inactive,No change,No
11/8/07,Gs,Lily,Inactive,No change,No
11/8/07,Gs,Lond,Inactive,No change,No
11/8/07,Gs,Lucy,Inactive,No change,No
11/8/07,Gs,NS,Inactive,No change,No
11/8/07,Gs,OO7,Inactive,No change,No
11/8/07,Gs,Pody,Inactive,No change,No
11/8/07,Gs,Puzz,Inactive,No change,No
11/8/07,Gs,Soft,Inactive,No change,No
11/8/07,Tws,Arte,Inactive,No change,No
11/8/07,Tws,Bif,Inactive,No change,No
11/8/07,Tws,Bil,Inactive,No change,No
11/8/07,Tws,Blaz,Inactive,No change,No
11/8/07,Tws,Bonn,Inactive,No change,No
11/8/07,Tws,Bow,Inactive,No change,No
11/8/07,Tws,Dixi,Inactive,No change,No
11/8/07,Tws,Elle,Inactive,No change,No
11/8/07,Tws,Flet,Inactive,No change,No
11/8/07,Tws,Gaun,Inactive,No change,No
11/8/07,Tws,KK,Inactive,No change,No
11/8/07,Tws,Kami,Inactive,No change,No
11/8/07,Tws,Pans,Inactive,No change,No
11/8/07,Tws,Quan,Inactive,No change,No
11/8/07,Tws,Sauc,Inactive,No change,No
