Date,Group,N sex-active females,N males in group,Mating season,Conception period,Female Group Size
1/10/06,Gs,0,1,NO,NO,19
1/11/06,Gs,1,1,NO,NO,19
1/12/06,Gs,0,1,NO,NO,19
1/13/06,Gs,1,1,NO,NO,19
1/14/06,Gs,0,1,NO,NO,19
1/15/06,Gs,0,1,NO,NO,19
1/16/06,Gs,1,1,NO,NO,19
1/17/06,Gs,1,1,NO,NO,19
1/18/06,Gs,1,1,NO,NO,19
1/19/06,Gs,2,1,NO,NO,19
1/20/06,Gs,1,1,NO,NO,19
1/21/06,Gs,1,1,NO,NO,19
1/22/06,Gs,0,1,NO,NO,19
1/23/06,Gs,0,1,NO,NO,19
1/24/06,Gs,0,1,NO,NO,19
1/25/06,Gs,1,1,NO,NO,19
1/26/06,Gs,2,1,NO,NO,19
1/27/06,Gs,0,1,NO,NO,19
1/28/06,Gs,1,1,NO,NO,19
1/29/06,Gs,ND,ND,NO,NO,19
1/30/06,Gs,1,1,NO,NO,19
1/31/06,Gs,2,1,NO,NO,19
2/1/06,Gs,0,1,NO,NO,19
2/2/06,Gs,1,1,NO,NO,19
2/3/06,Gs,0,1,NO,NO,19
2/4/06,Gs,2,1,NO,NO,19
2/5/06,Gs,2,1,NO,NO,19
2/6/06,Gs,ND,ND,NO,NO,19
2/7/06,Gs,2,1,NO,NO,19
2/8/06,Gs,1,1,NO,NO,19
2/9/06,Gs,0,1,NO,NO,19
2/10/06,Gs,ND,ND,NO,NO,19
2/11/06,Gs,1,1,NO,NO,19
2/12/06,Gs,ND,ND,NO,NO,19
2/13/06,Gs,ND,ND,NO,NO,19
2/14/06,Gs,0,1,NO,NO,19
2/15/06,Gs,0,1,NO,NO,19
2/16/06,Gs,3,1,NO,NO,19
2/17/06,Gs,ND,ND,NO,NO,19
2/18/06,Gs,0,2,NO,NO,19
2/19/06,Gs,0,1,NO,NO,19
2/20/06,Gs,0,1,NO,NO,19
2/21/06,Gs,1,1,NO,NO,19
2/22/06,Gs,1,1,NO,NO,19
2/23/06,Gs,2,1,NO,NO,19
2/24/06,Gs,3,1,NO,NO,19
2/25/06,Gs,0,1,NO,NO,19
2/26/06,Gs,1,1,NO,NO,19
2/27/06,Gs,1,1,NO,NO,19
2/28/06,Gs,0,1,NO,NO,19
3/1/06,Gs,0,1,NO,NO,19
3/2/06,Gs,1,1,NO,NO,19
3/3/06,Gs,0,1,NO,NO,19
3/4/06,Gs,0,1,NO,NO,19
3/5/06,Gs,0,1,NO,NO,19
3/6/06,Gs,0,1,NO,NO,19
3/7/06,Gs,0,1,NO,NO,19
3/8/06,Gs,1,1,NO,NO,19
3/9/06,Gs,0,1,NO,NO,19
3/10/06,Gs,0,1,NO,NO,19
3/11/06,Gs,0,1,NO,NO,19
3/12/06,Gs,0,1,NO,NO,19
3/13/06,Gs,0,1,NO,NO,19
3/14/06,Gs,0,1,NO,NO,19
3/15/06,Gs,0,1,NO,NO,19
3/16/06,Gs,0,1,NO,NO,19
3/17/06,Gs,0,1,NO,NO,19
3/18/06,Gs,0,1,NO,NO,19
3/19/06,Gs,0,1,NO,NO,19
3/20/06,Gs,0,1,NO,NO,19
3/21/06,Gs,0,1,NO,NO,19
3/22/06,Gs,0,1,NO,NO,19
3/23/06,Gs,0,1,NO,NO,19
3/24/06,Gs,0,1,NO,NO,19
3/25/06,Gs,0,1,NO,NO,19
3/26/06,Gs,0,0,NO,NO,19
3/27/06,Gs,0,1,NO,NO,19
3/28/06,Gs,1,1,NO,NO,19
3/29/06,Gs,0,1,NO,NO,19
3/30/06,Gs,0,1,NO,NO,19
3/31/06,Gs,0,1,NO,NO,19
4/1/06,Gs,0,1,NO,NO,19
4/2/06,Gs,ND,ND,NO,NO,19
4/3/06,Gs,0,1,NO,NO,19
4/4/06,Gs,0,1,NO,NO,19
4/5/06,Gs,0,1,NO,NO,19
4/6/06,Gs,0,1,NO,NO,19
4/7/06,Gs,0,1,NO,NO,19
4/8/06,Gs,0,1,NO,NO,19
4/9/06,Gs,0,1,NO,NO,19
4/10/06,Gs,2,1,NO,NO,19
4/11/06,Gs,0,1,NO,NO,19
4/12/06,Gs,0,1,NO,NO,19
4/13/06,Gs,0,1,NO,NO,19
4/14/06,Gs,0,1,NO,NO,19
4/15/06,Gs,0,1,NO,NO,19
4/16/06,Gs,0,1,NO,NO,19
4/17/06,Gs,0,1,NO,NO,19
4/18/06,Gs,0,1,NO,NO,19
4/19/06,Gs,0,1,NO,NO,19
4/20/06,Gs,0,1,NO,NO,19
4/21/06,Gs,0,1,NO,NO,19
4/22/06,Gs,0,1,NO,NO,19
4/23/06,Gs,0,1,NO,NO,19
4/24/06,Gs,0,1,NO,NO,19
4/25/06,Gs,0,1,NO,NO,19
4/26/06,Gs,0,1,NO,NO,19
4/27/06,Gs,0,1,NO,NO,19
4/28/06,Gs,0,1,NO,NO,19
4/29/06,Gs,0,1,NO,NO,19
4/30/06,Gs,0,1,NO,NO,19
5/1/06,Gs,0,1,NO,NO,19
5/2/06,Gs,1,1,NO,NO,19
5/3/06,Gs,0,1,NO,NO,19
5/4/06,Gs,0,1,NO,NO,19
5/5/06,Gs,1,1,NO,NO,19
5/6/06,Gs,1,1,NO,NO,19
5/7/06,Gs,0,1,NO,NO,19
5/8/06,Gs,0,1,NO,NO,19
5/9/06,Gs,0,1,NO,NO,19
5/10/06,Gs,1,1,NO,NO,19
5/11/06,Gs,1,1,NO,NO,19
5/12/06,Gs,1,1,NO,NO,19
5/13/06,Gs,1,1,NO,NO,19
5/14/06,Gs,1,1,NO,NO,19
5/15/06,Gs,1,1,NO,NO,19
5/16/06,Gs,0,1,NO,NO,19
5/17/06,Gs,0,1,NO,NO,19
5/18/06,Gs,0,1,NO,NO,19
5/19/06,Gs,1,1,NO,NO,19
5/20/06,Gs,0,1,NO,NO,19
5/21/06,Gs,0,1,NO,NO,19
5/22/06,Gs,1,1,NO,NO,19
5/23/06,Gs,1,1,NO,NO,19
5/24/06,Gs,2,1,NO,NO,19
5/25/06,Gs,2,1,NO,NO,19
5/26/06,Gs,2,1,NO,NO,19
5/27/06,Gs,0,1,NO,NO,19
5/28/06,Gs,0,1,NO,NO,19
5/29/06,Gs,1,1,NO,NO,19
5/30/06,Gs,0,1,NO,NO,19
5/31/06,Gs,0,1,NO,NO,19
6/1/06,Gs,1,1,YES,NO,19
6/2/06,Gs,0,1,YES,NO,19
6/3/06,Gs,1,1,YES,NO,19
6/4/06,Gs,0,1,YES,NO,19
6/5/06,Gs,0,1,YES,NO,19
6/6/06,Gs,0,1,YES,NO,19
6/7/06,Gs,0,1,YES,NO,19
6/8/06,Gs,0,1,YES,NO,19
6/9/06,Gs,0,1,YES,NO,19
6/10/06,Gs,0,1,YES,YES,19
6/11/06,Gs,1,1,YES,YES,19
6/12/06,Gs,0,1,YES,YES,19
6/13/06,Gs,0,1,YES,YES,19
6/14/06,Gs,0,1,YES,YES,19
6/15/06,Gs,0,1,YES,YES,19
6/16/06,Gs,0,1,YES,YES,19
6/17/06,Gs,1,1,YES,YES,19
6/18/06,Gs,1,1,YES,YES,19
6/19/06,Gs,0,1,YES,YES,19
6/20/06,Gs,0,1,YES,YES,19
6/21/06,Gs,2,1,YES,YES,19
6/22/06,Gs,0,1,YES,YES,19
6/23/06,Gs,0,1,YES,YES,19
6/24/06,Gs,0,1,YES,YES,19
6/25/06,Gs,0,1,YES,YES,19
6/26/06,Gs,0,1,YES,YES,19
6/27/06,Gs,1,1,YES,YES,19
6/28/06,Gs,0,1,YES,YES,19
6/29/06,Gs,0,1,YES,YES,19
6/30/06,Gs,0,1,YES,YES,19
7/1/06,Gs,2,1,YES,YES,19
7/2/06,Gs,1,1,YES,YES,19
7/3/06,Gs,1,1,YES,YES,19
7/4/06,Gs,1,1,YES,YES,19
7/5/06,Gs,1,1,YES,YES,19
7/6/06,Gs,0,1,YES,YES,19
7/7/06,Gs,0,1,YES,YES,19
7/8/06,Gs,0,1,YES,YES,19
7/9/06,Gs,1,2,YES,YES,19
7/10/06,Gs,0,1,YES,YES,19
7/11/06,Gs,2,1,YES,YES,19
7/12/06,Gs,0,1,YES,YES,19
7/13/06,Gs,1,1,YES,YES,19
7/14/06,Gs,0,1,YES,YES,19
7/15/06,Gs,0,1,YES,YES,19
7/16/06,Gs,4,1,YES,YES,19
7/17/06,Gs,1,1,YES,YES,19
7/18/06,Gs,1,1,YES,YES,19
7/19/06,Gs,1,1,YES,YES,19
7/20/06,Gs,1,2,YES,YES,19
7/21/06,Gs,1,1,YES,YES,19
7/22/06,Gs,3,1,YES,YES,19
7/23/06,Gs,2,1,YES,YES,19
7/24/06,Gs,1,1,YES,YES,19
7/25/06,Gs,5,1,YES,YES,19
7/26/06,Gs,1,1,YES,YES,19
7/27/06,Gs,3,1,YES,YES,19
7/28/06,Gs,1,1,YES,YES,19
7/29/06,Gs,1,1,YES,YES,19
7/30/06,Gs,1,1,YES,YES,19
7/31/06,Gs,2,1,YES,YES,19
8/1/06,Gs,3,1,YES,YES,19
8/2/06,Gs,1,1,YES,YES,19
8/3/06,Gs,0,1,YES,YES,19
8/4/06,Gs,0,1,YES,YES,19
8/5/06,Gs,0,1,YES,YES,19
8/6/06,Gs,1,1,YES,YES,19
8/7/06,Gs,0,1,YES,YES,19
8/8/06,Gs,0,1,YES,YES,19
8/9/06,Gs,1,1,YES,YES,19
8/10/06,Gs,1,1,YES,YES,19
8/11/06,Gs,1,1,YES,YES,19
8/12/06,Gs,1,1,YES,YES,19
8/13/06,Gs,1,1,YES,YES,19
8/14/06,Gs,0,1,YES,YES,19
8/15/06,Gs,1,1,YES,YES,19
8/16/06,Gs,0,1,YES,YES,19
8/17/06,Gs,0,1,YES,YES,19
8/18/06,Gs,1,1,YES,YES,19
8/19/06,Gs,0,1,YES,YES,19
8/20/06,Gs,0,1,YES,YES,19
8/21/06,Gs,0,1,YES,YES,19
8/22/06,Gs,1,1,YES,YES,19
8/23/06,Gs,1,1,YES,YES,19
8/24/06,Gs,2,1,YES,YES,19
8/25/06,Gs,0,1,YES,YES,19
8/26/06,Gs,0,1,YES,YES,19
8/27/06,Gs,0,1,YES,YES,19
8/28/06,Gs,0,1,YES,YES,19
8/29/06,Gs,1,1,YES,YES,19
8/30/06,Gs,0,1,YES,YES,19
8/31/06,Gs,0,1,YES,YES,19
9/1/06,Gs,3,1,YES,YES,19
9/2/06,Gs,3,1,YES,YES,19
9/3/06,Gs,1,1,YES,YES,19
9/4/06,Gs,3,1,YES,YES,18
9/5/06,Gs,0,1,YES,YES,18
9/6/06,Gs,0,1,YES,YES,18
9/7/06,Gs,0,1,YES,YES,18
9/8/06,Gs,3,1,YES,YES,18
9/9/06,Gs,2,1,YES,YES,18
9/10/06,Gs,1,1,YES,YES,18
9/11/06,Gs,1,1,YES,YES,18
9/12/06,Gs,5,1,YES,YES,18
9/13/06,Gs,1,1,YES,YES,18
9/14/06,Gs,1,1,YES,YES,18
9/15/06,Gs,1,1,YES,YES,18
9/16/06,Gs,1,1,YES,YES,18
9/17/06,Gs,3,1,YES,YES,18
9/18/06,Gs,3,1,YES,YES,18
9/19/06,Gs,3,1,YES,YES,18
9/20/06,Gs,4,1,YES,YES,18
9/21/06,Gs,2,1,YES,YES,18
9/22/06,Gs,2,1,YES,YES,18
9/23/06,Gs,1,1,YES,YES,18
9/24/06,Gs,2,1,YES,YES,18
9/25/06,Gs,0,1,YES,YES,18
9/26/06,Gs,0,1,YES,YES,18
9/27/06,Gs,0,1,YES,YES,18
9/28/06,Gs,4,1,YES,YES,18
9/29/06,Gs,3,1,YES,YES,18
9/30/06,Gs,0,1,YES,YES,18
10/1/06,Gs,0,1,YES,YES,18
10/2/06,Gs,1,1,YES,YES,18
10/3/06,Gs,0,1,YES,YES,18
10/4/06,Gs,2,1,YES,YES,18
10/5/06,Gs,0,1,YES,YES,18
10/6/06,Gs,0,1,YES,YES,18
10/7/06,Gs,0,1,YES,YES,18
10/8/06,Gs,1,1,YES,YES,18
10/9/06,Gs,0,1,YES,YES,18
10/10/06,Gs,3,1,YES,YES,18
10/11/06,Gs,1,1,YES,YES,18
10/12/06,Gs,1,1,YES,YES,18
10/13/06,Gs,0,1,YES,YES,18
10/14/06,Gs,ND,ND,YES,YES,18
10/15/06,Gs,0,1,YES,YES,18
10/16/06,Gs,1,1,NO,YES,18
10/17/06,Gs,0,1,NO,YES,18
10/18/06,Gs,0,1,NO,YES,18
10/19/06,Gs,2,1,NO,YES,18
10/20/06,Gs,1,1,NO,YES,18
10/21/06,Gs,0,1,NO,YES,17
10/22/06,Gs,1,1,NO,YES,17
10/23/06,Gs,0,1,NO,YES,17
10/24/06,Gs,2,1,NO,YES,17
10/25/06,Gs,0,1,NO,YES,17
10/26/06,Gs,3,1,NO,YES,17
10/27/06,Gs,2,1,NO,YES,17
10/28/06,Gs,2,1,NO,YES,17
10/29/06,Gs,0,1,NO,YES,17
10/30/06,Gs,0,1,NO,YES,17
10/31/06,Gs,0,1,NO,YES,17
11/1/06,Gs,3,1,NO,YES,17
11/2/06,Gs,1,1,NO,YES,17
11/3/06,Gs,1,1,NO,YES,17
11/4/06,Gs,0,1,NO,YES,17
11/5/06,Gs,2,1,NO,YES,17
11/6/06,Gs,0,1,NO,YES,17
11/7/06,Gs,2,1,NO,YES,17
11/8/06,Gs,0,1,NO,YES,17
11/9/06,Gs,0,1,NO,YES,17
11/10/06,Gs,0,1,NO,YES,17
11/11/06,Gs,0,1,NO,YES,17
11/12/06,Gs,0,1,NO,NO,17
11/13/06,Gs,0,1,NO,NO,17
11/14/06,Gs,0,1,NO,NO,17
11/15/06,Gs,0,1,NO,NO,17
11/16/06,Gs,0,1,NO,NO,17
11/17/06,Gs,0,1,NO,NO,17
11/18/06,Gs,1,1,NO,NO,17
11/19/06,Gs,0,1,NO,NO,17
11/20/06,Gs,0,1,NO,NO,17
11/21/06,Gs,0,1,NO,NO,17
11/22/06,Gs,0,1,NO,NO,17
11/23/06,Gs,0,1,NO,NO,17
11/24/06,Gs,0,1,NO,NO,17
11/25/06,Gs,0,1,NO,NO,17
11/26/06,Gs,0,1,NO,NO,17
11/27/06,Gs,0,1,NO,NO,17
11/28/06,Gs,0,1,NO,NO,17
11/29/06,Gs,0,1,NO,NO,17
11/30/06,Gs,0,1,NO,NO,17
12/1/06,Gs,0,1,NO,NO,17
12/2/06,Gs,0,1,NO,NO,17
12/3/06,Gs,0,1,NO,NO,17
12/4/06,Gs,0,1,NO,NO,17
12/5/06,Gs,0,1,NO,NO,17
12/6/06,Gs,0,1,NO,NO,17
12/7/06,Gs,0,1,NO,NO,17
12/8/06,Gs,0,1,NO,NO,17
12/9/06,Gs,0,1,NO,NO,17
12/10/06,Gs,0,1,NO,NO,17
12/11/06,Gs,0,1,NO,NO,17
12/12/06,Gs,0,1,NO,NO,17
12/13/06,Gs,0,1,NO,NO,17
12/14/06,Gs,0,1,NO,NO,17
12/15/06,Gs,0,1,NO,NO,17
12/16/06,Gs,0,1,NO,NO,17
12/17/06,Gs,0,1,NO,NO,17
12/18/06,Gs,0,1,NO,NO,17
12/19/06,Gs,0,1,NO,NO,17
12/20/06,Gs,0,1,NO,NO,17
12/21/06,Gs,0,1,NO,NO,17
12/22/06,Gs,0,1,NO,NO,17
12/23/06,Gs,0,1,NO,NO,17
12/24/06,Gs,0,1,NO,NO,17
12/25/06,Gs,ND,ND,NO,NO,17
12/26/06,Gs,1,1,NO,NO,17
12/27/06,Gs,0,1,NO,NO,17
12/28/06,Gs,ND,ND,NO,NO,17
12/29/06,Gs,0,1,NO,NO,17
12/30/06,Gs,0,1,NO,NO,17
12/31/06,Gs,0,1,NO,NO,17
1/1/07,Gs,0,1,NO,NO,17
1/2/07,Gs,0,1,NO,NO,17
1/3/07,Gs,0,1,NO,NO,17
1/4/07,Gs,0,1,NO,NO,17
1/5/07,Gs,0,1,NO,NO,17
1/6/07,Gs,0,1,NO,NO,17
1/7/07,Gs,0,1,NO,NO,17
1/8/07,Gs,0,1,NO,NO,17
1/9/07,Gs,0,1,NO,NO,17
1/10/07,Gs,0,1,NO,NO,17
1/11/07,Gs,0,1,NO,NO,17
1/12/07,Gs,0,1,NO,NO,17
1/13/07,Gs,0,1,NO,NO,17
1/14/07,Gs,0,1,NO,NO,17
1/15/07,Gs,1,1,NO,NO,17
1/16/07,Gs,0,1,NO,NO,17
1/17/07,Gs,0,1,NO,NO,17
1/18/07,Gs,0,1,NO,NO,17
1/19/07,Gs,0,1,NO,NO,17
1/20/07,Gs,0,1,NO,NO,17
1/21/07,Gs,0,1,NO,NO,18
1/22/07,Gs,0,1,NO,NO,18
1/23/07,Gs,0,1,NO,NO,18
1/24/07,Gs,0,1,NO,NO,18
1/25/07,Gs,0,1,NO,NO,18
1/26/07,Gs,0,1,NO,NO,18
1/27/07,Gs,0,1,NO,NO,18
1/28/07,Gs,0,1,NO,NO,18
1/29/07,Gs,0,1,NO,NO,18
1/30/07,Gs,0,1,NO,NO,18
1/31/07,Gs,0,1,NO,NO,18
2/1/07,Gs,0,1,NO,NO,18
2/2/07,Gs,0,1,NO,NO,18
2/3/07,Gs,0,1,NO,NO,18
2/4/07,Gs,0,1,NO,NO,18
2/5/07,Gs,0,1,NO,NO,18
2/6/07,Gs,0,1,NO,NO,18
2/7/07,Gs,0,1,NO,NO,18
2/8/07,Gs,0,1,NO,NO,18
2/9/07,Gs,0,1,NO,NO,18
2/10/07,Gs,0,1,NO,NO,18
2/11/07,Gs,0,1,NO,NO,18
2/12/07,Gs,0,1,NO,NO,18
2/13/07,Gs,0,1,NO,NO,18
2/14/07,Gs,0,1,NO,NO,18
2/15/07,Gs,0,1,NO,NO,18
2/16/07,Gs,ND,ND,NO,NO,18
2/17/07,Gs,0,1,NO,NO,18
2/18/07,Gs,0,1,NO,NO,18
2/19/07,Gs,0,1,NO,NO,18
2/20/07,Gs,0,1,NO,NO,18
2/21/07,Gs,1,1,NO,NO,18
2/22/07,Gs,0,1,NO,NO,18
2/23/07,Gs,2,1,NO,NO,18
2/24/07,Gs,0,1,NO,NO,18
2/25/07,Gs,0,1,NO,NO,18
2/26/07,Gs,0,1,NO,NO,18
2/27/07,Gs,0,1,NO,NO,18
2/28/07,Gs,0,1,NO,NO,18
3/1/07,Gs,0,1,NO,NO,18
3/2/07,Gs,0,1,NO,NO,18
3/3/07,Gs,0,1,NO,NO,18
3/4/07,Gs,0,1,NO,NO,18
3/5/07,Gs,0,1,NO,NO,18
3/6/07,Gs,0,1,NO,NO,18
3/7/07,Gs,0,1,NO,NO,18
3/8/07,Gs,0,1,NO,NO,18
3/9/07,Gs,0,1,NO,NO,18
3/10/07,Gs,1,1,NO,NO,18
3/11/07,Gs,0,1,NO,NO,18
3/12/07,Gs,0,1,NO,NO,18
3/13/07,Gs,0,1,NO,NO,18
3/14/07,Gs,0,1,NO,NO,18
3/15/07,Gs,0,1,NO,NO,18
3/16/07,Gs,0,1,NO,NO,18
3/17/07,Gs,0,1,NO,NO,18
3/18/07,Gs,0,1,NO,NO,18
3/19/07,Gs,0,1,NO,NO,18
3/20/07,Gs,0,1,NO,NO,18
3/21/07,Gs,0,1,NO,NO,18
3/22/07,Gs,0,1,NO,NO,18
3/23/07,Gs,0,1,NO,NO,18
3/24/07,Gs,0,1,NO,NO,18
3/25/07,Gs,0,1,NO,NO,18
3/26/07,Gs,0,1,NO,NO,18
3/27/07,Gs,0,1,NO,NO,18
3/28/07,Gs,0,1,NO,NO,18
3/29/07,Gs,1,1,NO,NO,18
3/30/07,Gs,1,1,NO,NO,18
3/31/07,Gs,1,1,NO,NO,18
4/1/07,Gs,0,1,NO,NO,18
4/2/07,Gs,0,1,NO,NO,18
4/3/07,Gs,1,1,NO,NO,18
4/4/07,Gs,0,1,NO,NO,18
4/5/07,Gs,0,1,NO,NO,18
4/6/07,Gs,0,1,NO,NO,18
4/7/07,Gs,0,1,NO,NO,18
4/8/07,Gs,0,1,NO,NO,18
4/9/07,Gs,0,1,NO,NO,18
4/10/07,Gs,0,1,NO,NO,18
4/11/07,Gs,0,1,NO,NO,18
4/12/07,Gs,0,1,NO,NO,18
4/13/07,Gs,0,1,NO,NO,18
4/14/07,Gs,0,1,NO,NO,18
4/15/07,Gs,0,1,NO,NO,18
4/16/07,Gs,0,1,NO,NO,18
4/17/07,Gs,0,1,NO,NO,18
4/18/07,Gs,2,1,NO,NO,18
4/19/07,Gs,0,1,NO,NO,18
4/20/07,Gs,0,1,NO,NO,18
4/21/07,Gs,0,1,NO,NO,18
4/22/07,Gs,0,1,NO,NO,18
4/23/07,Gs,0,1,NO,NO,18
4/24/07,Gs,0,1,NO,NO,18
4/25/07,Gs,0,1,NO,NO,18
4/26/07,Gs,0,1,NO,NO,18
4/27/07,Gs,0,1,NO,NO,18
4/28/07,Gs,0,1,NO,NO,18
4/29/07,Gs,0,1,NO,NO,18
4/30/07,Gs,0,1,NO,NO,18
5/1/07,Gs,0,1,NO,NO,18
5/2/07,Gs,0,1,NO,NO,18
5/3/07,Gs,0,1,NO,NO,18
5/4/07,Gs,0,1,NO,NO,18
5/5/07,Gs,0,1,NO,NO,18
5/6/07,Gs,0,1,NO,NO,18
5/7/07,Gs,1,1,NO,NO,18
5/8/07,Gs,0,1,NO,NO,18
5/9/07,Gs,0,1,NO,NO,18
5/10/07,Gs,0,1,NO,NO,18
5/11/07,Gs,0,1,NO,NO,18
5/12/07,Gs,0,1,NO,NO,18
5/13/07,Gs,0,1,NO,NO,18
5/14/07,Gs,0,1,NO,NO,18
5/15/07,Gs,0,1,NO,NO,18
5/16/07,Gs,0,1,NO,NO,18
5/17/07,Gs,0,1,NO,NO,18
5/18/07,Gs,0,1,NO,NO,18
5/19/07,Gs,0,1,NO,NO,18
5/20/07,Gs,0,1,NO,NO,18
5/21/07,Gs,0,1,NO,NO,18
5/22/07,Gs,0,1,NO,NO,18
5/23/07,Gs,0,1,NO,NO,18
5/24/07,Gs,0,1,NO,NO,18
5/25/07,Gs,0,1,NO,NO,18
5/26/07,Gs,0,1,NO,NO,18
5/27/07,Gs,0,1,NO,NO,18
5/28/07,Gs,0,1,NO,NO,18
5/29/07,Gs,0,1,NO,NO,18
5/30/07,Gs,0,1,NO,NO,18
5/31/07,Gs,0,1,NO,NO,18
6/1/07,Gs,0,1,YES,NO,18
6/2/07,Gs,0,1,YES,NO,18
6/3/07,Gs,0,1,YES,NO,18
6/4/07,Gs,0,1,YES,NO,18
6/5/07,Gs,0,1,YES,NO,18
6/6/07,Gs,0,1,YES,NO,18
6/7/07,Gs,0,1,YES,NO,18
6/8/07,Gs,0,1,YES,NO,18
6/9/07,Gs,0,1,YES,NO,18
6/10/07,Gs,0,1,YES,NO,18
6/11/07,Gs,0,1,YES,YES,18
6/12/07,Gs,0,1,YES,YES,18
6/13/07,Gs,0,1,YES,YES,18
6/14/07,Gs,0,1,YES,YES,18
6/15/07,Gs,0,1,YES,YES,18
6/16/07,Gs,0,1,YES,YES,18
6/17/07,Gs,0,1,YES,YES,18
6/18/07,Gs,2,1,YES,YES,18
6/19/07,Gs,0,1,YES,YES,18
6/20/07,Gs,0,1,YES,YES,18
6/21/07,Gs,1,1,YES,YES,18
6/22/07,Gs,1,1,YES,YES,18
6/23/07,Gs,1,1,YES,YES,18
6/24/07,Gs,1,1,YES,YES,18
6/25/07,Gs,1,1,YES,YES,18
6/26/07,Gs,1,1,YES,YES,18
6/27/07,Gs,0,1,YES,YES,18
6/28/07,Gs,0,1,YES,YES,18
6/29/07,Gs,2,1,YES,YES,18
6/30/07,Gs,0,1,YES,YES,18
7/1/07,Gs,0,1,YES,YES,18
7/2/07,Gs,0,1,YES,YES,18
7/3/07,Gs,2,1,YES,YES,18
7/4/07,Gs,0,1,YES,YES,18
7/5/07,Gs,0,1,YES,YES,18
7/6/07,Gs,0,1,YES,YES,18
7/7/07,Gs,0,1,YES,YES,18
7/8/07,Gs,0,1,YES,YES,18
7/9/07,Gs,0,1,YES,YES,18
7/10/07,Gs,0,1,YES,YES,18
7/11/07,Gs,0,1,YES,YES,18
7/12/07,Gs,0,1,YES,YES,18
7/13/07,Gs,0,1,YES,YES,18
7/14/07,Gs,1,1,YES,YES,18
7/15/07,Gs,0,1,YES,YES,18
7/16/07,Gs,1,1,YES,YES,18
7/17/07,Gs,0,1,YES,YES,18
7/18/07,Gs,0,1,YES,YES,17
7/19/07,Gs,0,1,YES,YES,17
7/20/07,Gs,0,1,YES,YES,17
7/21/07,Gs,0,1,YES,YES,17
7/22/07,Gs,0,2,YES,YES,17
7/23/07,Gs,0,1,YES,YES,17
7/24/07,Gs,0,1,YES,YES,17
7/25/07,Gs,0,1,YES,YES,17
7/26/07,Gs,0,1,YES,YES,17
7/27/07,Gs,0,1,YES,YES,17
7/28/07,Gs,0,1,YES,YES,17
7/29/07,Gs,0,1,YES,YES,17
7/30/07,Gs,0,1,YES,YES,17
7/31/07,Gs,0,1,YES,YES,17
8/1/07,Gs,0,1,YES,YES,17
8/2/07,Gs,0,1,YES,YES,17
8/3/07,Gs,0,1,YES,YES,17
8/4/07,Gs,0,1,YES,YES,17
8/5/07,Gs,0,1,YES,YES,17
8/6/07,Gs,1,1,YES,YES,17
8/7/07,Gs,0,1,YES,YES,17
8/8/07,Gs,1,1,YES,YES,17
8/9/07,Gs,1,1,YES,YES,17
8/10/07,Gs,0,1,YES,YES,17
8/11/07,Gs,0,1,YES,YES,17
8/12/07,Gs,1,1,YES,YES,17
8/13/07,Gs,0,1,YES,YES,17
8/14/07,Gs,1,1,YES,YES,17
8/15/07,Gs,0,1,YES,YES,17
8/16/07,Gs,1,1,YES,YES,17
8/17/07,Gs,0,1,YES,YES,17
8/18/07,Gs,0,1,YES,YES,17
8/19/07,Gs,1,2,YES,YES,17
8/20/07,Gs,2,3,YES,YES,17
8/21/07,Gs,1,1,YES,YES,17
8/22/07,Gs,0,1,YES,YES,17
8/23/07,Gs,0,1,YES,YES,17
8/24/07,Gs,0,1,YES,YES,17
8/25/07,Gs,0,1,YES,YES,17
8/26/07,Gs,0,2,YES,YES,17
8/27/07,Gs,0,1,YES,YES,17
8/28/07,Gs,0,1,YES,YES,17
8/29/07,Gs,0,1,YES,YES,17
8/30/07,Gs,1,1,YES,YES,17
8/31/07,Gs,1,1,YES,YES,17
9/1/07,Gs,1,1,YES,YES,17
9/2/07,Gs,2,1,YES,NO,17
9/3/07,Gs,1,1,YES,NO,17
9/4/07,Gs,1,1,YES,NO,17
9/5/07,Gs,0,1,YES,NO,17
9/6/07,Gs,0,1,YES,NO,17
9/7/07,Gs,0,1,YES,NO,17
9/8/07,Gs,0,1,YES,NO,17
9/9/07,Gs,0,1,YES,NO,17
9/10/07,Gs,0,1,YES,NO,17
9/11/07,Gs,1,1,YES,NO,17
9/12/07,Gs,0,1,YES,NO,17
9/13/07,Gs,1,1,YES,NO,17
9/14/07,Gs,0,1,YES,NO,17
9/15/07,Gs,0,1,YES,NO,17
9/16/07,Gs,0,1,YES,NO,17
9/17/07,Gs,0,1,YES,NO,17
9/18/07,Gs,0,1,YES,NO,17
9/19/07,Gs,0,1,YES,NO,17
9/20/07,Gs,0,1,YES,NO,17
9/21/07,Gs,0,1,YES,NO,17
9/22/07,Gs,0,1,YES,NO,17
9/23/07,Gs,0,1,YES,NO,17
9/24/07,Gs,0,1,YES,NO,17
9/25/07,Gs,1,1,YES,NO,17
9/26/07,Gs,0,1,YES,NO,16
9/27/07,Gs,0,1,YES,NO,16
9/28/07,Gs,1,1,YES,NO,16
9/29/07,Gs,1,0,YES,NO,16
9/30/07,Gs,0,2,YES,NO,16
10/1/07,Gs,0,1,YES,NO,16
10/2/07,Gs,0,1,YES,NO,16
10/3/07,Gs,1,1,YES,NO,16
10/4/07,Gs,0,0,YES,NO,16
